"site.SET.identifier","network","country","site.label","latitude","longitude","TSM.2011.AVG","TSM.2011.STDEV","SLR50","MHW","MLW","MSL","marshElevation","D","NEC","maxTemp","rainfall","Dominant.vegetation","accretion","elevCapital","elevation.rate","R2.SET","tidal.range","Spartina","shortGrassesHerbs","brackishRushes","saltbushes","category","SLR3000","Geomorphic.setting","Shore.R2","Shore.rate","Shore.Dist","UVVR","RSLR.period.of.measure","elevDeficit","subsidence","yearsNew","startNew","endNew","lowMarshLimBelMHW","lowMarshLimHeightDatum","tidalCat","orgMat","bulkDensity","SLR.ZONE","TIDE.RANGE.CM","Pio..lower.border.relative.to.mean.high.water.","LowMarshImHeight..relative.to.height.datum.","Elevation.capital..cm.","timeToFailurePROJECTED","timeToFailure.CONTEMPORANEOUS","Time.to.Failure.50","SatAltRSLR","Retreat.Failure"
"nerr_APA_Eastpoint1_2012","GULF COAST USA","USA","APA",29.76855556,-84.88086111,13.00238021,NA,2.7,0.23,-0.11,0.059,0.5,-0.794117647,NA,24.6,1195,NA,1.3,0.296,0.225,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.62,39,0.21,10.63,10.405,1.075,5.021917808,"4/10/2013","4/17/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,29.54196319,27,10.405,120,10.99,62.90322581
"nerr_APA_Eastpoint2_2012","GULF COAST USA","USA","APA",29.76847222,-84.88091667,13.00238021,NA,2.7,0.23,-0.11,0.059,0.56,-0.970588235,NA,24.6,1195,NA,0.47,0.356,-0.071,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.62,39,0.21,10.63,10.701,0.541,5.021917808,"4/10/2013","4/17/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,35.54196319,32,10.701,128,10.99,62.90322581
"nerr_APA_F751","GULF COAST USA","USA","APA",29.77105556,-84.87702778,13.00238021,NA,2.7,0.23,-0.11,0.059,0.425,-0.573529412,NA,24.6,1195,NA,2.263,0.221,2.791,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,0.182,31.8,0.09,10.63,7.839,-0.528,5.501369863,"10/18/2012","4/18/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,22.04196319,27,7.839,1000,8.03,1000
"nerr_APA_G751","GULF COAST USA","USA","APA",29.77108333,-84.877,13.00238021,NA,2.7,0.23,-0.11,0.059,0.415,-0.544117647,NA,24.6,1195,NA,2.3,0.211,0.854,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,0.182,31.8,0.09,10.63,9.776,1.446,5.501369863,"10/18/2012","4/18/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,21.04196319,21,9.776,114,8.03,1000
"nerr_APA_Jeanne2011","GULF COAST USA","USA","APA",29.76479,-84.98758,13.00238021,NA,2.7,0.23,-0.11,0.059,0.48,-0.735294118,NA,24.6,1195,NA,3.98,0.276,6.336,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.225,78,0.09,10.63,4.294,-2.356,5.526027397,"10/23/2012","5/2/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,27.54196319,52,4.294,1000,8.03,346.6666667
"nerr_APA_Jenna2011","GULF COAST USA","USA","APA",29.75616667,-85.00361111,13.00238021,NA,2.7,0.23,-0.11,0.059,0.51,-0.823529412,NA,24.6,1195,NA,3.18,0.306,5.366,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.219,24.6,0.09,10.63,5.264,-2.186,5.520547945,"10/25/2012","5/2/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,30.54196319,49,5.264,1000,8.03,112.3287671
"nerr_APA_Kim2011","GULF COAST USA","USA","APA",29.77344444,-84.94227778,13.00238021,NA,2.7,0.23,-0.11,0.059,0.54,-0.911764706,NA,24.6,1195,NA,3.43,0.336,6.862,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.328,56.4,0.22,10.63,3.768,-3.432,5.526027397,"10/23/2012","5/2/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,33.54196319,65,3.768,1000,8.03,171.9512195
"nerr_APA_Nicks Hole 1 2012","GULF COAST USA","USA","APA",29.64130556,-84.91805556,13.00238021,NA,2.7,0.23,-0.11,0.059,0.44,-0.617647059,NA,24.6,1195,NA,7.45,0.236,3.277,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.8395,21.6,0.36,10.44,7.163,4.173,5.02739726,"4/8/2013","4/17/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,23.54196319,31,7.163,1000,10.99,25.72960095
"nerr_APA_Nicks Hole 2 2012","GULF COAST USA","USA","APA",29.64138889,-84.91797222,13.00238021,NA,2.7,0.23,-0.11,0.059,0.22,0.029411765,NA,24.6,1195,NA,NA,0.016,-0.608,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.8395,21.6,0.36,10.44,11.048,NA,5.02739726,"4/8/2013","4/17/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,1.541963191,1,11.048,5,10.99,25.72960095
"nerr_APA_Pilots Cove1 2012","GULF COAST USA","USA","APA",29.59708333,-85.02858333,13.00238021,NA,2.7,0.23,-0.11,0.059,0.39,-0.470588235,NA,24.6,1195,NA,NA,0.186,-13.08,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.876,11.25,0.39,10.44,23.52,NA,5.024657534,"4/15/2013","4/23/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,18.54196319,8,23.52,12,10.99,12.84246575
"nerr_APA_Pilots Cove2 2012","GULF COAST USA","USA","APA",29.59688889,-85.02866667,13.00238021,NA,2.7,0.23,-0.11,0.059,0.42,-0.558823529,NA,24.6,1195,NA,4.85,0.216,10.773,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.876,11.25,0.39,10.44,-0.333,-5.923,5.024657534,"4/15/2013","4/23/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,21.54196319,113.2939214,-0.333,1000,10.99,12.84246575
"nerr_APA_Unit4 1 2012","GULF COAST USA","USA","APA",29.67083333,-84.853,13.00238021,NA,2.7,0.23,-0.11,0.059,0.63,-1.176470588,NA,24.6,1195,NA,2.48,0.426,4.44,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.4015,4.98,0.57,10.44,6,-1.96,5.02739726,"4/8/2013","4/17/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,42.54196319,59,6,1000,10.99,12.40348692
"nerr_APA_Unit4 2 2012","GULF COAST USA","USA","APA",29.67080556,-84.85291667,13.00238021,NA,2.7,0.23,-0.11,0.059,0.62,-1.147058824,NA,24.6,1195,NA,3.39,0.416,-2.325,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.4015,4.95,0.57,10.44,12.765,5.715,5.02739726,"4/8/2013","4/17/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,41.54196319,31,12.765,83,10.99,12.32876712
"nerr_APA_Wanat 2011","GULF COAST USA","USA","APA",29.7565,-85.00319444,13.00238021,NA,2.7,0.23,-0.11,0.059,0.51,-0.823529412,NA,24.6,1195,NA,3.69,0.306,0.674,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.6205,90.39,0.06,10.63,9.956,3.016,5.520547945,"10/25/2012","5/2/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,30.54196319,31,9.956,151,8.03,145.6728445
"nerr_APA_Wren 2011","GULF COAST USA","USA","APA",29.77355556,-84.94252778,13.00238021,NA,2.7,0.23,-0.11,0.059,0.49,-0.764705882,NA,24.6,1195,NA,2.81,0.286,1.99,NA,0.34,NA,NA,NA,NA,NA,1.051,"barrierLagoon",NA,-0.3285,80.3,0.09,10.63,8.64,0.82,5.526027397,"10/23/2012","5/2/2018",0.025,0.204,"micro",NA,NA,"3",34,-2.541963191,20.45803681,28.54196319,21,8.64,403,8.03,244.4444444
"nerr_GI 1-1","ATLANTIC NTH AMERICA","USA","CBV",37.2159,-76.4031,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.204,0.07959479,NA,18.22,1154,"short-form and tall-form Spartina alterniflora",5.4,0.304,8.233,NA,0.691,1,0,0,0,"Spartina",2.035,"Embayment",NA,-0.073,2.47,0.25,0.053,-8.18,-2.833,9.616438356,"2/9/2009","9/20/2018",25.9,-0.1,"micro",26.35658915,0.34,"2",69.1,-35.87670907,-9.976709067,30.37670907,1000,1000,1000,6.22,33.83561644
"nerr_GI 2-1","ATLANTIC NTH AMERICA","USA","CBV",37.216,-76.4034,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.367,-0.156295224,NA,18.22,1154,"short-form Spartina alterniflora",7.69,0.467,6.453,NA,0.691,1,0,0,0,"Spartina",2.035,"Embayment",NA,-0.073,34.54,0.1,0.053,-6.4,1.237,9.049315068,"8/21/2009","9/6/2018",25.9,-0.1,"micro",13.90870185,0.33,"2",69.1,-35.87670907,-9.976709067,46.67670907,1000,1000,1000,6.22,473.1506849
"nerr_GI 3-1","ATLANTIC NTH AMERICA","USA","CBV",37.2207,-76.3932,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.2667,-0.156295224,NA,18.22,1154,"tall-form Spartina alterniflora",12.37,0.3667,7.697,NA,0.691,1,0,0,0,"Spartina",2.035,"Embayment",NA,-0.438,128,0.03,0.83,-6.867,4.673,7.378082192,"5/6/2011","9/19/2018",25.9,-0.1,"micro",17.41732283,0.36,"2",69.1,-35.87670907,-9.976709067,36.64670907,1000,1000,1000,5.52,292.2374429
"nerr_GI 3-2","ATLANTIC NTH AMERICA","USA","CBV",37.2191,-76.3989,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.367,-0.011143271,NA,18.22,1154,"short-form Spartina alterniflora",5.87,0.467,6.478,NA,0.691,1,0,0,0,"Spartina",2.035,"Embayment",NA,-0.73,60,0.11,0.83,-5.648,-0.608,7.378082192,"5/6/2011","9/19/2018",25.9,-0.1,"micro",28.27416409,0.34,"2",69.1,-35.87670907,-9.976709067,46.67670907,1000,1000,1000,5.52,82.19178082
"nerr_GI 3-3","ATLANTIC NTH AMERICA","USA","CBV",37.219,-76.3983,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.326,-0.156295224,NA,18.22,1154,"Juncus roemerianus",6.16,0.426,5.668,NA,0.691,0,0,1,0,"brackishRush",2.035,"Embayment",NA,-0.949,121,0.01,0.83,-4.838,0.492,7.378082192,"5/6/2011","9/19/2018",25.9,-0.1,"micro",NA,NA,"2",69.1,-35.87670907,-9.976709067,42.57670907,1000,1000,1000,5.52,127.5026344
"nerr_GI 4-1","ATLANTIC NTH AMERICA","USA","CBV",37.2216,-76.408,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.382,-0.096960926,NA,18.22,1154,"Juncus roemerianus",6.81,0.482,2.773,NA,0.691,0,0,1,0,"brackishRush",2.035,"Embayment",NA,-1.79,34.9,0.01,0.83,-1.943,4.037,7.364383562,"5/12/2011","9/20/2018",25.9,-0.1,"micro",NA,NA,"2",69.1,-35.87670907,-9.976709067,48.17670907,413.1649948,1000,227,5.52,19.4972067
"nerr_GI 4-2","ATLANTIC NTH AMERICA","USA","CBV",37.2209,-76.4069,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.467,-0.178002894,NA,18.22,1154,"Spartina patens",4.6,0.567,1.078,NA,0.691,1,0,0,0,"Spartina",2.035,"Embayment",NA,-0.876,98.6,0.005,0.83,-0.248,3.522,7.364383562,"5/12/2011","9/20/2018",25.9,-0.1,"micro",38.9033145,0.22,"2",69.1,-35.87670907,-9.976709067,56.67670907,220.2957321,1000,148,5.52,112.5570776
"nerr_GI 5-1","ATLANTIC NTH AMERICA","USA","CBV",37.2182,-76.4115,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.228,-0.301013025,NA,18.22,1154,"Juncus roemerianus",5.84,0.328,2.573,NA,0.691,0,0,1,0,"brackishRush",2.035,"Embayment",NA,6e-05,25.19,0.22,0.83,-1.743,3.267,7.301369863,"5/20/2011","9/5/2018",25.9,-0.1,"micro",NA,NA,"2",69.1,-35.87670907,-9.976709067,32.77670907,273.5848571,1000,141,5.52,1000
"nerr_GI 5-2","ATLANTIC NTH AMERICA","USA","CBV",37.2186,-76.4109,4.401896933,NA,4.9,0.259,-0.432,-0.086,0.545,0.044862518,NA,18.22,1154,"Spartina patens, Distichlis spicata",10.06,0.645,-1.054,NA,0.691,1,0,0,0,"Spartina",2.035,"Embayment",NA,5e-05,79.3,0,0.83,1.884,11.114,7.304109589,"5/20/2011","9/6/2018",25.9,-0.1,"micro",13.24847288,0.69,"2",69.1,-35.87670907,-9.976709067,64.47670907,146.7055495,1.884,108,5.52,1000
"nerr_SJIP_deep","ATLANTIC NTH AMERICA","USA","DEL",39.070654,-75.417413,29.29244494,NA,4.11,1.6,-2.47,-0.43,1.128,0.115970516,NA,17.8,1102,"Spartina alterniflora (short)",3.97,0.721,5.29,NA,4.07,1,0,0,0,"Spartina",2.005,"Embayment",NA,-0.2555,6.97,0.4,4.21,-1.08,14.12,11.80821918,"6/7/2007","3/26/2019",119.2,0.407,"meso/macro",16.94,0.53,"2",407,-119.2264029,40.77359709,72.02640291,395.7803574,1000,1000,4.59,27.27984344
"nerr_SJBW_deep","ATLANTIC NTH AMERICA","USA","DEL",39.088068,-75.437497,29.29244494,NA,4.11,1.6,-2.47,-0.43,0.721,0.215970516,NA,17.8,1102,"Spartina alterniflora (short)",4.96,0.314,2.768,NA,4.07,1,0,0,0,"Spartina",2.005,"Embayment",NA,-0.949,1811,0.08,4.74,1.972,2.192,16.93972603,"6/22/2004","5/27/2021",119.2,0.407,"meso/macro",16.94,0.53,"2",407,-119.2264029,40.77359709,31.32640291,84.94502615,1.972,234,4.22,1908.324552
"nerr_BBEN_deep","ATLANTIC NTH AMERICA","USA","DEL",39.397214,-75.619312,29.29244494,NA,4.11,1.6,-2.47,-0.43,0.463,0.279361179,NA,17.8,1102,"Spartina alterniflora",10.48,0.056,10.363,NA,4.07,1,0,0,0,"Spartina",2.005,"Embayment",NA,-0.219,10.79,0.4,3.54,-6.823,0.117,13.50136986,"12/16/2004","6/14/2018",119.2,0.407,"meso/macro",NA,NA,"2",407,-119.2264029,40.77359709,5.52640291,1000,1000,1000,3.82,49.26940639
"nerr_BBDL_deep","ATLANTIC NTH AMERICA","USA","DEL",39.39439,-75.59839,29.29244494,NA,4.11,1.6,-2.47,-0.43,0.502,0.26977887,NA,17.8,1102,"Spartina alterniflora (short)",10.91,0.095,-2.994,NA,4.07,1,0,0,0,"Spartina",2.005,"Embayment",NA,-0.7665,32.33,0.32,3.54,6.534,13.904,13.33424658,"2/15/2005","6/14/2018",119.2,0.407,"meso/macro",NA,NA,"2",407,-119.2264029,40.77359709,9.42640291,15,14.53933272,13,3.47,42.17873451
"nerr_BBLR_deep","ATLANTIC NTH AMERICA","USA","DEL",39.387434,-75.63652,29.29244494,NA,4.11,1.6,-2.47,-0.43,0.634,0.237346437,NA,17.8,1102,"Scirpus americanus",6.75,0.227,4.882,NA,4.07,0,1,0,0,"shortGrass",2.005,"Embayment",NA,0.018,7.94,0.36,4.74,-0.142,1.868,14.92328767,"12/14/2004","11/13/2019",119.2,0.407,"meso/macro",NA,NA,"2",407,-119.2264029,40.77359709,22.62640291,114.9875504,1000,1000,4.36,1000
"nerr_ELK_AZEN","PACIFIC NORTH AMERICA","USA","ELK",36.84838284,-121.757991,2.163085141,NA,1.63,1.445,0.376,0.916,NA,NA,NA,18.39,430,"Salicornia pacifica",3.32,NA,1.695,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.073,5.15,0.5,10.11,8.415,1.625,10.94246575,"10/11/2006","9/17/2017",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,NA,NA,NA,1000,3.81,70.54794521
"nerr_ELK_BIGW","PACIFIC NORTH AMERICA","USA","ELK",36.83358174,-121.7448286,2.163085141,NA,1.63,1.445,0.376,0.916,1.58,-0.126286249,NA,18.39,430,"Salicornia pacifica",3.016,0.705,0.866,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.1095,25.22,0.37,10.11,9.244,2.15,10.96712329,"10/2/2006","9/17/2017",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,69.88625703,64.46075226,75.60174928,915,3.81,230.3196347
"nerr_ELK_RNDN","PACIFIC NORTH AMERICA","USA","ELK",36.82328427,-121.7465043,2.163085141,NA,1.63,1.445,0.376,0.916,1.65,-0.191768007,NA,18.39,430,"Salicornia pacifica",3.23,0.775,1.617,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.11,12,0.24,8.39,6.773,1.613,11.96986301,"10/2/2006","9/18/2018",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,76.88625703,85.49780662,113.5187613,59143,3.84,109.0909091
"nerr_ELK_RUBS","PACIFIC NORTH AMERICA","USA","ELK",36.82315373,-121.746546,2.163085141,NA,1.63,1.445,0.376,0.916,1.7,-0.238540692,NA,18.39,430,"Salicornia pacifica",2.36,0.825,1.116,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.11,9.61,0.24,8.39,7.274,1.244,11.97808219,"9/29/2006","9/18/2018",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,81.88625703,86.1263688,112.573903,1593,3.84,87.36363636
"nerr_ELK_AZES","PACIFIC NORTH AMERICA","USA","ELK",36.848252,-121.7578579,2.163085141,NA,1.63,1.445,0.376,0.916,NA,NA,NA,18.39,430,"Salicornia pacifica",3.84,NA,0.681,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.11,11.65,0.61,10.11,9.429,3.159,10.94246575,"10/11/2006","9/17/2017",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,NA,NA,NA,NA,3.81,105.9090909
"nerr_ELK_BIGE","PACIFIC NORTH AMERICA","USA","ELK",36.83361715,-121.7444911,2.163085141,NA,1.63,1.445,0.376,0.916,NA,NA,NA,18.39,430,"Salicornia pacifica",3.42,NA,1.694,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.029,23.36,0.35,10.11,8.416,1.726,10.96712329,"10/2/2006","9/17/2017",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,NA,NA,NA,1000,3.81,805.5172414
"nerr_ELK_RNDS","PACIFIC NORTH AMERICA","USA","ELK",36.82315373,-121.746546,2.163085141,NA,1.63,1.445,0.376,0.916,NA,NA,NA,18.39,430,"Salicornia pacifica",3.61,NA,2.063,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.029,26.43,0.35,8.39,6.327,1.547,11.96986301,"10/2/2006","9/18/2018",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,NA,NA,NA,1000,3.84,911.3793103
"nerr_ELK_RUBN","PACIFIC NORTH AMERICA","USA","ELK",36.81531333,-121.7607466,2.163085141,NA,1.63,1.445,0.376,0.916,1.58,-0.126286249,NA,18.39,430,"Salicornia pacifica",4.49,0.705,1.571,NA,1.069,0,1,0,0,"shortGrass",1.028,"BarrierEstuary",NA,-0.621,44.45,0.04,8.39,6.819,2.919,11.97808219,"9/29/2006","9/18/2018",87.56,0.875,"meso/macro",NA,NA,"2",106.9,-56.38625703,88.11374297,69.88625703,78.74284936,102.4875451,11845,3.84,71.57809984
"nerr_CLMAJ-1","GULF COAST USA","USA","GND",30.40998,-88.41356,7.762121955,NA,4.13,0.68,-0.5,0.09,0.94,-0.220338983,NA,23.91,1389,"Cladium jamaicense",3.36,0.8703,3.627,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.183,425,0,13.1,9.473,-0.267,4.731506849,"2/29/2012","11/21/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,87.02978965,75.98174632,91.87141312,1730,8.91,2322.404372
"nerr_CLMAJ-2","GULF COAST USA","USA","GND",30.40961,-88.41356,7.762121955,NA,4.13,0.68,-0.5,0.09,0.92,-0.203389831,NA,23.91,1389,"Cladium jamaicense",3.5,0.8503,4.888,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.183,468.09,0,13.1,8.212,-1.388,4.731506849,"2/29/2012","11/21/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,85.02978965,82.12642783,103.5433386,1000,8.91,2557.868852
"nerr_CLMAJ-3","GULF COAST USA","USA","GND",30.4094,-88.41351,7.762121955,NA,4.13,0.68,-0.5,0.09,0.95,-0.228813559,NA,23.91,1389,"Cladium jamaicense",2.01,0.8803,4.303,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.183,505.7,0,13.1,8.797,-2.293,4.731506849,"2/29/2012","11/21/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,88.02978965,80.73015896,100.067966,1000,8.91,2763.387978
"nerr_JURO_Low-1","GULF COAST USA","USA","GND",30.37526,-88.41245,7.762121955,NA,4.13,0.68,-0.5,0.09,0.38,0.254237288,NA,23.91,1389,"Juncus roemerianus",4.38,0.3103,6.264,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.511,63.07,0.03,13.1,6.836,-1.884,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",13.51,0.48,"3",118,-61.02978965,6.970210349,31.02978965,40,45.39173442,1000,8.91,123.4246575
"nerr_JURO_Low-2","GULF COAST USA","USA","GND",30.37552,-88.41247,7.762121955,NA,4.13,0.68,-0.5,0.09,0.44,0.203389831,NA,23.91,1389,"Juncus roemerianus",3.43,0.3703,3.998,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.511,55.37,0.03,13.1,9.102,-0.568,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",13.51,0.48,"3",118,-61.02978965,6.970210349,37.02978965,37,40.68313519,2805,8.91,108.3561644
"nerr_JURO_Low-3","GULF COAST USA","USA","GND",30.37576,-88.41241,7.762121955,NA,4.13,0.68,-0.5,0.09,0.49,0.161016949,NA,23.91,1389,"Juncus roemerianus",7.227,0.4203,6.08,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.511,47.35,0.03,13.1,7.02,1.147,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",13.51,0.48,"3",118,-61.02978965,6.970210349,42.02978965,51,59.87149523,1000,8.91,92.66144814
"nerr_JURO_Mid-1","GULF COAST USA","USA","GND",30.39767,-88.41349,7.762121955,NA,4.13,0.68,-0.5,0.09,0.4,0.237288136,NA,23.91,1389,"Juncus roemerianus",5.84,0.3303,2.808,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,0.0365,474.4,0.05,13.1,10.292,3.032,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,33.02978965,30,32.0926833,250,8.91,1000
"nerr_JURO_Mid-2","GULF COAST USA","USA","GND",30.39798,-88.41351,7.762121955,NA,4.13,0.68,-0.5,0.09,0.42,0.220338983,NA,23.91,1389,"Juncus roemerianus",3.25,0.3503,3.03,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,0.0365,476.42,0.05,13.1,10.07,0.22,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,35.02978965,23,34.78628565,318,8.91,1000
"nerr_JURO_Mid-3","GULF COAST USA","USA","GND",30.39828,-88.41363,7.762121955,NA,4.13,0.68,-0.5,0.09,0.51,0.144067797,NA,23.91,1389,"Juncus roemerianus",2.59,0.4403,1.547,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,0.0365,460.03,0.05,13.1,11.553,1.043,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,44.02978965,26,38.11113101,170,8.91,1000
"nerr_JURO_High-1","GULF COAST USA","USA","GND",30.39993,-88.41392,7.762121955,NA,4.13,0.68,-0.5,0.09,0.52,0.13559322,NA,23.91,1389,"Juncus roemerianus",2.08,0.4503,0.27,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.438,790,0.07,13.1,12.83,1.81,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,45.02978965,32,35.09726395,117,8.91,1803.652968
"nerr_JURO_High-2","GULF COAST USA","USA","GND",30.39995,-88.41425,7.762121955,NA,4.13,0.68,-0.5,0.09,0.48,0.169491525,NA,23.91,1389,"Juncus roemerianus",2.22,0.4103,0.699,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.438,860,0.07,13.1,12.401,1.521,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,41.02978965,32,33.08587183,120,8.91,1963.47032
"nerr_JURO_High-3","GULF COAST USA","USA","GND",30.39997,-88.41392,7.762121955,NA,4.13,0.68,-0.5,0.09,0.46,0.186440678,NA,23.91,1389,"Juncus roemerianus",1.97,0.3903,0.633,NA,1.18,0,0,1,0,"brackishRush",1.067,"River deltaic",NA,-0.438,932,0.07,13.1,12.467,1.337,4.736986301,"2/28/2012","11/22/2016",68,0.0697,"meso/macro",NA,NA,"3",118,-61.02978965,6.970210349,39.02978965,30,31.30648083,112,8.91,2127.853881
"nerr_SPALT-1","GULF COAST USA","USA","GND",30.36248,-88.41403,7.762121955,NA,4.13,0.68,-0.5,0.09,0.35,0.279661017,NA,23.91,1389,"Spartina alterniflora",4.78,0.2803,6.786,NA,1.18,1,0,0,0,"Spartina",1.067,"River deltaic",NA,-0.475,18.53,0.18,13.1,6.314,-2.006,4.731506849,"3/2/2012","11/23/2016",68,0.0697,"meso/macro",16.2,0.42,"3",118,-61.02978965,6.970210349,28.02978965,39,44.39307832,1000,8.91,39.01052632
"nerr_SPALT-2","GULF COAST USA","USA","GND",30.36231,-88.41411,7.762121955,NA,4.13,0.68,-0.5,0.09,0.42,0.220338983,NA,23.91,1389,"Spartina alterniflora",3.29,0.3503,4.039,NA,1.18,1,0,0,0,"Spartina",1.067,"River deltaic",NA,-0.475,34.44,0.18,13.1,9.061,-0.749,4.731506849,"3/2/2012","11/23/2016",68,0.0697,"meso/macro",16.2,0.42,"3",118,-61.02978965,6.970210349,35.02978965,36,38.65995988,3849,8.91,72.50526316
"nerr_SPALT-3","GULF COAST USA","USA","GND",30.36219,-88.41421,7.762121955,NA,4.13,0.68,-0.5,0.09,0.42,0.220338983,NA,23.91,1389,"Spartina alterniflora",4.34,0.3503,4.159,NA,1.18,1,0,0,0,"Spartina",1.067,"River deltaic",NA,-0.475,41.35,0.18,13.1,8.941,0.181,4.731506849,"3/2/2012","11/23/2016",68,0.0697,"meso/macro",16.2,0.42,"3",118,-61.02978965,6.970210349,35.02978965,36,39.17882748,1000,8.91,87.05263158
